Filament,Productionline,Manufacturer,Model,Source,PrintTempFirstLayer (ºC),PrintTempOtherLayers (ºC),BedTempFrstLay (ºC),BedTempOthLay (ºC),EnclTempFrstLay (ºC),EnclTempOthLay (ºC),ExtrMultiplier,PressAdvaEnab,PressAdv,SmthTime,Cooling,FanSpeedMin,FanSpeedMax,BridgesFanSpeed,ChamberAuxFanSpd,DisFanFirstLayers,FllFanSpeedAt,MaxVolSpeed (mm^3/s),RetrLengt (mm),RetrSpd (mm/s),DeRetrtSpd (mm/s),RecommSpsMax (mm/s),RecommSpsMax
taulman3D,T-Lyne (PETT),Sovol,SV06,Review,276,266,326,316,277,238,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,CarbonX Carbon Fiber PETG,Sovol,SV06 Plus,Review,277,267,327,317,278,239,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,ESD-Safe PETG,Sovol,SV07,Review,277,267,329,319,279,239,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro PLA,Zortrax,M200 Plus,Review,277,267,330,320,280,240,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro PETG,Zortrax,M300 Dual,Review,277,267,331,321,281,241,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro ABS,Ultimaker,Ultimaker S5 Pro Bundle,Review,278,268,332,322,282,242,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro HIPS,Ultimaker,Ultimaker S5,Review,278,268,333,323,283,243,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro PPSU (Polyphenylsulfone),Ultimaker,Ultimaker S3,Review,278,268,334,324,284,244,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro PEEK (Polyether Ether Ketone),Ultimaker,Ultimaker 2+ Connect,Review,278,268,336,326,285,244,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro Carbon Fiber ABS,Ultimaker,Ultimaker 2 Extended+,Review,279,269,337,327,286,245,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro Carbon Fiber Nylon,Ultimaker,Ultimaker 2+,Review,279,269,338,328,287,246,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro Carbon Fiber PETG,Ultimaker,Ultimaker Original+,Review,279,269,339,329,288,247,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro Carbon Fiber Polycarbonate,Ultimaker,Ultimaker 3,Review,279,269,340,330,289,248,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro Carbon Fiber PPSU,Prusa,Original Prusa i3 MK3,Review,280,270,341,331,290,249,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro Carbon Fiber PEEK,Prusa,Original Prusa i3 MK3S,Review,280,270,342,332,291,250,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro HTN (High-Temperature Nylon),Prusa,Original Prusa i3 MK3S+,Review,280,270,344,334,292,250,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro HIPS Carbon Fiber,Prusa,Original Prusa Mini,Review,280,270,345,335,293,251,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro PEEK Carbon Fiber,Prusa,Original Prusa i3 MK2,Review,281,271,346,336,294,252,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro PEEK CF30 (Carbon Fiber Filled PEEK),Prusa,Original Prusa i3 MK2S,Review,281,271,347,337,295,253,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro PEEK CF20 (Carbon Fiber Filled PEEK),Prusa,Original Prusa i3 MK2.5,Review,281,271,348,338,296,254,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro PEEK GF30 (Glass Fiber Filled PEEK),AnkerMake,M5,Review,281,271,349,339,297,255,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,PLA (Polylactic Acid),AnkerMake,M5C,Review,282,272,350,340,298,256,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,ABS (Acrylonitrile Butadiene Styrene),Anycubic,Kobra 2,Review,282,272,352,342,299,256,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,PETG (Polyethylene Terephthalate Glycol),Anycubic,Kobra 2 Max,Review,282,272,353,343,300,257,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,ASA (Acrylonitrile Styrene Acrylate),Anycubic,Kobra 2 Neo,Review,282,272,354,344,301,258,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,CPE (Co-Polyester),Anycubic,Kobra 2 Plus,Review,283,273,355,345,302,259,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,CPE HG100 (High-Gloss Co-Polyester),Anycubic,Kobra 2 Pro,Review,283,273,356,346,303,260,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,Nylon FX256,COMGROW,T500,Review,283,273,357,347,304,261,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,Timberfill (Wood-Infused PLA),Creality,CR-10 Max,Review,283,273,359,349,305,261,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,Vertigo Grey (High-Heat PLA),Creality,CR-10 SE,Review,284,274,360,350,306,262,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,Rapunzel Silver (High-Heat PLA),Creality,CR-10 Smart Pro,Review,284,274,361,351,307,263,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,Crystal Clear (Clear PLA),Creality,CR-200B Pro,Review,284,274,362,352,308,264,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,Flexfill 98A (Flexible TPU),Creality,CR-3040 Pro,Review,284,274,363,353,309,265,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,PP (Polypropylene),Creality,CR-5 Pro High-​Temp,Review,284,274,364,354,310,266,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,PC-ABS (Polycarbonate-ABS Blend),Creality,CR-​M4,Review,285,275,365,355,311,267,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,PVA (Polyvinyl Alcohol),Creality,CR-10 V3,Review,285,275,367,357,312,267,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Standard PLA (Polylactic Acid),Creality,CR-10 Max,Review,285,275,368,358,313,268,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Pro PLA (PLA+),Creality,CR-10 SE,Review,285,275,369,359,314,269,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Workday PLA (High-Performance PLA),Creality,CR-10 Smart Pro,Review,286,276,370,360,315,270,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Industrial PLA,Creality,CR-200B Pro,Review,286,276,371,361,316,271,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Advanced PLA,Creality,CR-3040 Pro,Review,286,276,372,362,317,272,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Biome3D PLA (Biodegradable PLA),Creality,CR-5 Pro High-​Temp,Review,286,276,374,364,318,272,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Pro PLA v3,Creality,CR-​M4,Review,287,277,375,365,319,273,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,HydroSupport (Water-Soluble Support Material),Elegoo,Neptune 3 Max,Review,287,277,376,366,320,274,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,PETG (Polyethylene Terephthalate Glycol),Elegoo,Neptune 3 Plus,Review,287,277,377,367,321,275,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Algae-Fuel PLA (Algae-Infused PLA),Elegoo,Neptune 3 Pro,Review,287,277,378,368,322,276,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Entwined Hemp PLA (Hemp-Infused PLA),Elegoo,Neptune 4,Review,288,278,379,369,323,277,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Wound Up Coffee PLA (Coffee-Infused PLA),Elegoo,Neptune 4 Max,Review,288,278,380,370,324,278,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Beer PLA (Beer-Infused PLA),Elegoo,Neptune 4 Plus,Review,288,278,382,372,325,278,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Buzzed Beer Filament (Beer-Infused PLA),Elegoo,Neptune 4 Pro,Review,288,278,383,373,326,279,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Beer Filament (Beer-Infused PLA),FlashForge,Adventurer 3,Review,289,279,384,374,327,280,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Landfillament (Recycled PLA),FlashForge,Adventurer 3 Pro,Review,289,279,385,375,328,281,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Industrial R-PETG (Recycled PETG),FlashForge,Adventurer 4,Review,289,279,386,376,329,282,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Glass Filled PLA (Glass Fiber-Infused PLA),FlashForge,Adventurer 4 Pro,Review,289,279,387,377,330,283,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Workday ABS (Acrylonitrile Butadiene Styrene),FlashForge,Creator 3 Pro,Review,290,280,388,378,331,284,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Workday PETG (Polyethylene Terephthalate Glycol),FlashForge,Guider 3,Review,290,280,390,380,332,284,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PLA (Polylactic Acid),FLSUN,Super Racer,Review,290,280,391,381,333,285,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,ABS (Acrylonitrile Butadiene Styrene),FLSUN,V400,Review,290,280,392,382,334,286,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PETG (Polyethylene Terephthalate Glycol),FLSUN,Q5,Review,291,281,393,383,335,287,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,TPU (Thermoplastic Polyurethane),LDO Motors,Voron 2.4 300,Review,291,281,394,384,336,288,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PA (Nylon),LDO Motors,Voron 2.4 350,Review,291,281,395,385,337,289,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,HIPS (High Impact Polystyrene),LDO Motors,Voron Trident 250,Review,291,281,397,387,338,289,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PVA (Polyvinyl Alcohol),LDO Motors,Voron Trident 300,Review,292,282,398,388,339,290,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PC (Polycarbonate),LDO Motors,Voron V0-S1,Review,292,282,399,389,340,291,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,ASA (Acrylonitrile Styrene Acrylate),LDO Motors,Voron V0.2-S1,Review,292,282,400,390,341,292,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PP (Polypropylene),MINGDA,Magician Max,Review,292,282,401,391,342,293,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PEI (Polyetherimide),MINGDA,Magician Pro,Review,292,282,402,392,343,294,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PPSU (Polyphenylsulfone),MINGDA,Magician X2,Review,293,283,403,393,344,295,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PC-ABS (Polycarbonate-ABS Blend),Qidi Tech,i-Fast,Review,293,283,405,395,345,295,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,Wood PLA (Wood-Infused PLA),Qidi Tech,X-CF Pro,Review,293,283,406,396,346,296,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PETG-CF20 (Carbon Fiber-Infused PETG),Qidi Tech,X-Max 3,Review,293,283,407,397,347,297,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-ABS (Acrylonitrile Butadiene Styrene),Qidi Tech,X-Plus 3,Review,294,284,408,398,348,298,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-PLA (Polylactic Acid),Qidi Tech,X-Smart 3,Review,294,284,409,399,349,299,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-PETG (Polyethylene Terephthalate Glycol),Snapmaker,Artisan,Review,294,284,410,400,350,300,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-ASA Pro (Acrylonitrile Styrene Acrylate),Snapmaker,Artisan 3D Drucker,Review,294,284,412,402,351,300,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-SEMIFLEX (Semi-Flexible TPU),Snapmaker,J1,Review,295,285,413,403,352,301,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-ULTRAT (High-Performance ABS),Snapmaker,J1s,Review,295,285,414,404,353,302,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-GLASS (Glass Fiber-Infused PETG),Snapmaker,Snapmaker 2.0,Review,295,285,415,405,354,303,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-HIPS (High Impact Polystyrene),Snapmaker,SV01 Pro,Review,295,285,416,406,355,304,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-NYLON (Nylon),Sovol,SV04,Review,296,286,417,407,356,305,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-PCABS (Polycarbonate-ABS Blend),Sovol,SV06,Review,296,286,418,408,357,306,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-PETG Filament for Inkspire (Resin for Zortrax Inkspire 3D Printer),Sovol,SV06 Plus,Review,296,286,420,410,358,306,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Standard Resin,Sovol,SV07,Review,296,286,421,411,359,307,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Tough Resin,Zortrax,M200 Plus,Review,297,287,422,412,360,308,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Flexible Resin,Zortrax,M300 Dual,Review,297,287,423,413,361,309,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Durable Resin,Ultimaker,Ultimaker S5 Pro Bundle,Review,297,287,424,414,362,310,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,High Temp Resin,Ultimaker,Ultimaker S5,Review,297,287,425,415,363,311,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Dental SG Resin,Ultimaker,Ultimaker S3,Review,298,288,426,416,364,312,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Dental LT Clear Resin,Ultimaker,Ultimaker 2+ Connect,Review,298,288,428,418,365,312,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Dental Model Resin,Ultimaker,Ultimaker 2 Extended+,Review,298,288,429,419,366,313,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Dental Model Resin (Color),Ultimaker,Ultimaker 2+,Review,298,288,430,420,367,314,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Surgical Guide Resin,Ultimaker,Ultimaker Original+,Review,299,289,431,421,368,315,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Castable Wax Resin,Ultimaker,Ultimaker 3,Review,299,289,432,422,369,316,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Castable Resin,Prusa,Original Prusa i3 MK3,Review,299,289,433,423,370,317,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Rigid Resin,Prusa,Original Prusa i3 MK3S,Review,299,289,435,425,371,317,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Grey Pro Resin,Prusa,Original Prusa i3 MK3S+,Review,300,290,436,426,372,318,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Clear Resin,Prusa,Original Prusa Mini,Review,300,290,437,427,373,319,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Black Resin,Prusa,Original Prusa i3 MK2,Review,300,290,438,428,374,320,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,White Resin,Prusa,Original Prusa i3 MK2S,Review,300,290,439,429,375,321,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Color Kit (for Color Mixing),Prusa,Original Prusa i3 MK2.5,Review,300,290,440,430,376,322,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Elastic Resin,AnkerMake,M5,Review,301,291,441,431,377,323,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,High Temp V2 Resin,AnkerMake,M5C,Review,301,291,443,433,378,323,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Dremel,PLA Filament,Anycubic,Kobra 2,Review,301,291,444,434,379,324,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Dremel,ECO-ABS Filament,Anycubic,Kobra 2 Max,Review,301,291,445,435,380,325,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Dremel,PETG Filament,Anycubic,Kobra 2 Neo,Review,302,292,446,436,381,326,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Dremel,Nylon Filament,Anycubic,Kobra 2 Plus,Review,302,292,447,437,382,327,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Dremel,HIPS Filament,Anycubic,Kobra 2 Pro,Review,302,292,448,438,383,328,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Dremel,PVA Filament,COMGROW,T500,Review,302,292,450,440,384,328,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaFlex,TPU,Creality,CR-10 Max,Review,303,293,451,441,385,329,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaFlex,Cheetah TPU,Creality,CR-10 SE,Review,303,293,452,442,386,330,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaFlex,Armadillo TPU,Creality,CR-10 Smart Pro,Review,303,293,453,443,387,331,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaFlex,Eel TPU,Creality,CR-200B Pro,Review,303,293,454,444,388,332,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaFlex,SemiFlex TPU,Creality,CR-3040 Pro,Review,304,294,455,445,389,333,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,NINJAFLEX TPU,Creality,CR-5 Pro High-​Temp,Review,304,294,456,446,390,334,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-RIGID,Creality,CR-​M4,Review,304,294,458,448,391,334,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-FLEX,Creality,CR-10 V3,Review,304,294,459,449,392,335,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-COPPER,Creality,CR-10 Max,Review,305,295,460,450,393,336,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-PLA,Creality,CR-10 SE,Review,305,295,461,451,394,337,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-PC,Creality,CR-10 Smart Pro,Review,305,295,462,452,395,338,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-PA,Creality,CR-200B Pro,Review,305,295,463,453,396,339,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-CASE,Creality,CR-3040 Pro,Review,306,296,464,454,397,340,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-LASTO,Creality,CR-5 Pro High-​Temp,Review,306,296,466,456,398,340,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-ABS,Creality,CR-​M4,Review,306,296,467,457,399,341,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-HIPS,Elegoo,Neptune 3 Max,Review,306,296,468,458,400,342,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-CARBON,Elegoo,Neptune 3 Plus,Review,307,297,469,459,401,343,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-GOLD,Elegoo,Neptune 3 Pro,Review,307,297,470,460,402,344,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,PLA,Elegoo,Neptune 4,Review,307,297,471,461,403,345,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,ABS,Elegoo,Neptune 4 Max,Review,307,297,473,463,404,345,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,PETG,Elegoo,Neptune 4 Plus,Review,308,298,474,464,405,346,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,Flexible TPU,Elegoo,Neptune 4 Pro,Review,308,298,475,465,406,347,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,Wood PLA,FlashForge,Adventurer 3,Review,308,298,476,466,407,348,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,Marble PLA,FlashForge,Adventurer 3 Pro,Review,308,298,477,467,408,349,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,PVA,FlashForge,Adventurer 4,Review,308,298,478,468,409,350,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,HIPS,FlashForge,Adventurer 4 Pro,Review,309,299,479,469,410,351,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,PC,FlashForge,Creator 3 Pro,Review,309,299,481,471,411,351,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,PCTG,FlashForge,Guider 3,Review,309,299,482,472,412,352,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,PETG Carbon Fiber,FLSUN,Super Racer,Review,309,299,483,473,413,353,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,ABS Carbon Fiber,FLSUN,V400,Review,310,300,484,474,414,354,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,PLA,FLSUN,Q5,Review,310,300,485,475,415,355,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,ABS,LDO Motors,Voron 2.4 300,Review,310,300,486,476,416,356,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,PETG,LDO Motors,Voron 2.4 350,Review,310,300,488,478,417,356,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,TPU,LDO Motors,Voron Trident 250,Review,311,301,489,479,418,357,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Wood PLA,LDO Motors,Voron Trident 300,Review,311,301,490,480,419,358,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Flexible TPU,LDO Motors,Voron V0-S1,Review,311,301,491,481,420,359,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,PETG-CF,LDO Motors,Voron V0.2-S1,Review,311,301,492,482,421,360,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,ABS-CF,MINGDA,Magician Max,Review,312,302,493,483,422,361,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,HIPS,MINGDA,Magician Pro,Review,312,302,494,484,423,362,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,PVA,MINGDA,Magician X2,Review,312,302,496,486,424,362,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Nylon,Qidi Tech,i-Fast,Review,312,302,497,487,425,363,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,ASA,Qidi Tech,X-CF Pro,Review,313,303,498,488,426,364,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,PC,Qidi Tech,X-Max 3,Review,313,303,499,489,427,365,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,PLA Silk,Qidi Tech,X-Plus 3,Review,313,303,500,490,428,366,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,PLA Glow in the Dark,Qidi Tech,X-Smart 3,Review,313,303,501,491,429,367,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Conductive PLA,Snapmaker,Artisan,Review,314,304,502,492,430,368,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Marble PLA,Snapmaker,Artisan 3D Drucker,Review,314,304,504,494,431,368,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Bronze PLA,Snapmaker,J1,Review,314,304,505,495,432,369,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
